	53	58	59	60	65	67	71	72	74	75	78	79	80	81	82	84	88	89	94
ASGR2	71.05676636	0.308606786	16.52918119	0.213419612	0.676166078	0.516561339	3.263522691	1.524957881	0.810100167	5.960553954	0.706286046	0.246021966	1.220695737	0.810100167	94.66983449	6.381744662	0.246021966	28.16049995	0.023073813
ATHL1	706.2869098	1154.015507	170.9092398	396.7585694	616.1248795	525.5638935	578.866639	881.6847522	834.4056546	1746.110543	578.866639	962.4083975	668.1340825	269.3065866	109.7387164	263.5609953	327.9934397	525.5638935	500.6352464
ATP8B4	27.31049176	21.60557762	16.52918119	79.06648391	81.46943389	26.56810027	63.18870508	51.92109143	97.32725378	155.528329	0.706286046	18.26903203	24.16578428	14.36265742	202.0678785	65.20824206	36.2489534	36.78613524	4.463297646
AZU1	0.367291763	0.308606786	16.52918119	0.213419612	0.676166078	0.516561339	3.263522691	1.524957881	0.810100167	0.246021966	22.76348344	0.013728748	0.246021966	11.03499325	0.343944179	7.180867532	0.229686991	0.020218577	0.023073813
BACH2	15.94525233	33.1769378	333.5840101	86.62857522	230.7340199	137.8752854	52.52435707	290.534292	8.72123214	60.63393586	0.706286046	58.39054007	36.78613524	58.39054007	29.0848419	33.1769378	25.11093219	53.12256662	133.8832277
BANK1	1.940744568	142.7523723	16.52918119	2594.015446	625.4002069	1562.586072	3.263522691	1710.618814	308.2653132	17.39317386	1975.181387	848.9572852	1131.798425	290.534292	223.6026058	914.7345583	166.3804212	2322.021316	3138.094431
BARX2	0.012459606	14.36265742	16.52918119	39.6281643	24.16578428	0.516561339	3.263522691	11.89557316	70.0573845	89.32730875	0.706286046	29.0848419	2.983461313	0.810100167	25.11093219	0.895042043	0.75600133	1.863199743	1.685384558
BCL11B	179.2833544	516.1846537	101.7048978	327.9934397	404.848424	323.0550853	706.2869098	869.117007	314.1825025	323.0550853	116.9312902	214.821271	360.0425009	538.7271136	128.8068955	186.2080045	293.7227702	228.3368979	525.5638935
BCL2A1	2671.541483	1668.130309	616.1248795	779.3879069	525.5638935	475.4676855	1154.015507	990.5918728	1244.664034	752.689037	9866.730908	722.645439	1426.323493	287.6261723	3717.380873	1823.071007	578.866639	1975.181387	881.6847522
BCL7A	0.098229573	5.576013575	1096.085594	68.13838521	12.70604101	33.1769378	24.16578428	106.4791349	0.810100167	27.8334937	819.7333343	47.37595843	37.3164826	90.92893144	2.393294772	29.69360023	40.0949965	35.46003103	43.14046969
BFSP1	1.685384558	8.087221934	250.3230498	0.213419612	0.676166078	0.516561339	3.263522691	31.76344489	0.810100167	25.11093219	88.10025906	333.5840101	13.21913694	317.8384559	54.41874865	0.177795785	25.60086917	26.56810027	3.363730102
BHLHE41	0.895042043	14.63258637	1934.810006	11.54949093	104.9934885	13.56848833	3.263522691	1.524957881	11.54949093	15.05644575	1321.033927	336.4332803	104.9934885	62.34252399	116.9312902	10.79376735	53.12256662	40.80107874	62.34252399
BIRC3	869.117007	848.9572852	16.52918119	1779.704113	977.5951426	1379.242673	722.645439	1866.594781	1321.033927	931.959706	346.1110564	819.7333343	788.51266	606.8203422	1379.242673	962.4083975	360.0425009	914.7345583	1645.497448
BLK	55.91886588	52.52435707	16.52918119	606.8203422	97.32725378	230.7340199	3.263522691	506.3266175	101.7048978	0.01736334	20.23874031	423.6367169	377.6797179	29.69360023	3.6186887	257.6487032	79.06648391	336.4332803	454.0438419
BMP2K	19.19438603	108.0370548	287.6261723	116.9312902	89.32730875	84.93714131	90.92893144	88.10025906	72.04320422	32.63825064	661.8786486	89.32730875	121.8196188	36.78613524	12.70604101	58.39054007	66.38160212	79.06648391	47.37595843
BRAF	80.12012959	168.5754869	460.5328626	132.2467864	197.9265711	125.9729555	384.0986775	133.8832277	99.63610604	187.7802731	1214.545251	144.9100039	130.2482202	186.2080045	127.4021122	68.92639829	181.8410546	100.5094189	124.1493923
BRSK2	1.565496598	2.143459475	16.52918119	2.143459475	0.676166078	0.516561339	3.263522691	17.8515282	0.810100167	5.041049259	45.66646172	3.363730102	1.685384558	6.381744662	13.83112153	0.177795785	1.130193521	1.261096286	0.379749346
BST1	86.62857522	57.69884705	1117.290961	8.547070891	83.31534431	24.16578428	48.4413477	137.8752854	9.96209811	10.43213196	1037.331886	53.12256662	100.5094189	276.0516457	37.3164826	46.79548536	23.57628789	151.2983398	55.32726238
BTNL8	0.177795785	247.6652169	16.52918119	4.744034131	8.547070891	83.31534431	20.66912047	12.70604101	305.1984684	202.0678785	109.7387164	46.79548536	28.16049995	5.576013575	0.343944179	1.240896011	22.76348344	42.5164744	27.8334937
C11orf80	15.05644575	67.45509623	290.534292	108.0370548	55.32726238	41.9212208	54.41874865	83.31534431	15.94525233	58.39054007	2462.832376	153.1202914	65.20824206	181.8410546	207.8787284	27.31049176	89.32730875	50.96829051	97.32725378
C1orf54	250.3230498	250.3230498	977.5951426	4.463297646	48.4413477	0.516561339	525.5638935	135.992131	0.810100167	111.4178986	679.4120745	95.79063405	72.87719017	284.1426061	272.4999805	168.5754869	562.3075047	146.5973807	553.804816
C3AR1	411.7097945	92.23484777	448.55047	219.340723	225.1282693	72.04320422	112.2949547	151.2983398	492.9208892	123.1379916	61.41326669	25.91928627	56.76016801	245.3731823	433.4872206	848.9572852	679.4120745	429.9326425	90.92893144
C5AR1	162.5676735	55.32726238	16.52918119	106.4791349	26.56810027	61.41326669	47.37595843	48.4413477	57.69884705	53.54242216	168.5754869	19.19438603	25.11093219	30.07420887	538.7271136	569.4731676	141.3334513	111.4178986	28.54843181
C5AR2	1.078887573	9.96209811	16.52918119	12.70604101	4.744034131	13.83112153	25.91928627	24.16578428	8.087221934	30.07420887	80.12012959	9.677742414	8.949756266	22.76348344	4.091163126	2.393294772	3.6186887	7.180867532	5.213553796
CASP5	0.148611118	53.12256662	16.52918119	5.750436123	10.43213196	71.05676636	3.263522691	1.524957881	11.89557316	0.575126012	9.179944867	15.5162842	2.514652307	17.39317386	15.5162842	37.9810468	6.967357295	1.484419165	0.294244224
CCL13	32.63825064	0.308606786	16.52918119	0.213419612	0.676166078	6.967357295	3.263522691	1.524957881	55.32726238	0.599239806	0.706286046	0.013728748	0.023073813	0.810100167	45.66646172	0.177795785	19.50065181	0.177795785	10.23691967
CCL14	2761.613253	162.5676735	16.52918119	57.69884705	0.676166078	23.57628789	3.263522691	20.66912047	11.03499325	0.01736334	0.706286046	500.6352464	2216.439023	0.810100167	0.343944179	0.177795785	0.023765839	10.79376735	5866.63671
CCL17	0.379749346	722.645439	16.52918119	263.5609953	0.676166078	0.516561339	492.9208892	1.524957881	0.810100167	0.271740313	20.66912047	21.07713923	28.54843181	0.810100167	0.343944179	1.565496598	2.059474131	0.020218577	8.226967434
CCL18	475.4676855	0.308606786	247.6652169	13.83112153	606.8203422	0.516561339	3.263522691	625.4002069	0.810100167	0.895042043	5496.17909	63.18870508	34.40601625	20.66912047	0.343944179	0.177795785	37.3164826	4.744034131	41.24325839
CCL19	58.39054007	0.308606786	16.52918119	0.213419612	0.676166078	0.516561339	3.263522691	1.524957881	0.810100167	2.143459475	0.706286046	99.63610604	38.51188366	0.810100167	181.8410546	0.177795785	6.674537119	2.223605923	31931.98917
CCL20	181.8410546	0.308606786	16.52918119	298.5673254	31.76344489	0.516561339	3.263522691	109.7387164	0.810100167	68.92639829	977.5951426	41.9212208	257.6487032	1617.616981	317.8384559	483.6517866	8.547070891	61.41326669	176.2484855
CCL22	205.4380164	437.9119731	1037.331886	448.55047	157.8135837	1265.059929	257.6487032	317.8384559	245.3731823	340.9405188	801.6840336	269.3065866	287.6261723	240.3256966	190.1628975	98.54577206	168.5754869	235.9713755	588.3360849
CCL23	2.143459475	0.308606786	16.52918119	7.536585586	0.676166078	48.4413477	3.263522691	1.524957881	0.810100167	0.464742093	133.8832277	38.92309541	0.023073813	0.810100167	63.18870508	1.078887573	4.463297646	0.020218577	72.04320422
CCL4	25425.86937	16239.80204	2974.473732	31931.98917	3208.972502	7819.106552	6347.924046	5866.63671	18840.75335	16239.80204	0.706286046	16239.80204	16239.80204	12259.03792	13911.47919	25425.86937	18840.75335	16239.80204	977.5951426
CCL5	13911.47919	31931.98917	3717.380873	25425.86937	18840.75335	25425.86937	31931.98917	7819.106552	25425.86937	31931.98917	9033.662708	18840.75335	25425.86937	25425.86937	31931.98917	31931.98917	31931.98917	31931.98917	7347.774886
CCL8	389.2446724	0.308606786	649.999677	2.223605923	18.76374287	43.96954979	3.263522691	37.9810468	197.9265711	93.34289885	0.706286046	6.967357295	0.023073813	0.810100167	0.343944179	15.31092818	170.9092398	1.366009669	47.91553769
CCND2	1117.290961	1348.220789	7819.106552	1746.110543	637.1310218	752.689037	668.1340825	735.426197	1934.810006	1096.085594	323.0550853	469.1389317	690.7915555	1244.664034	1645.497448	521.5729037	637.1310218	475.4676855	569.4731676
CCR2	28.54843181	97.32725378	16.52918119	569.4731676	14.07876501	443.0806847	389.2446724	128.8068955	553.804816	293.7227702	39.6281643	100.5094189	173.9354842	469.1389317	228.3368979	433.4872206	411.7097945	333.5840101	130.2482202
CCR5	637.1310218	553.804816	16.52918119	881.6847522	1117.290961	722.645439	962.4083975	49.05542916	1710.618814	1131.798425	44.69830289	1379.242673	834.4056546	1534.759812	1426.323493	869.117007	752.689037	411.7097945	184.0270266
CCR6	160.3636916	443.0806847	195.7485414	1037.331886	228.3368979	1078.779214	305.1984684	848.9572852	377.6797179	298.5673254	637.1310218	411.7097945	373.4190248	668.1340825	931.959706	779.3879069	187.7802731	562.3075047	1096.085594
CCR7	1892.876432	2322.021316	588.3360849	3418.143258	4832.966328	3510.086699	475.4676855	6675.166356	944.3501066	834.4056546	735.426197	2413.704424	1779.704113	4832.966328	3138.094431	3208.972502	1746.110543	2286.126853	9866.730908
CD160	207.8787284	416.7358627	16.52918119	207.8787284	43.14046969	312.0889802	3.263522691	336.4332803	269.3065866	1060.995659	135.992131	195.7485414	76.68076747	33.1769378	240.3256966	18.26903203	235.9713755	11.54949093	19.19438603
CD180	11.89557316	95.79063405	16.52918119	914.7345583	128.8068955	250.3230498	3.263522691	356.1274317	168.5754869	0.646046109	34.40601625	127.4021122	135.992131	4.902428474	4.463297646	429.9326425	228.3368979	516.1846537	281.6617946
CD19	5.750436123	83.31534431	16.52918119	3138.094431	1060.995659	1244.664034	3.263522691	2016.441108	578.866639	1.444892718	752.689037	1007.292647	1060.995659	389.2446724	0.343944179	1186.882778	483.6517866	1892.876432	2872.151656
CD1A	1.761876433	5.041049259	16.52918119	23.57628789	37.9810468	27.31049176	3.263522691	1.524957881	5.960553954	2.393294772	70.0573845	32.2470306	77.72562791	0.810100167	0.343944179	1.685384558	1.444892718	21.92595485	46.79548536
CD1B	21.60557762	0.308606786	16.52918119	0.213419612	0.676166078	31.33482435	3.263522691	1.524957881	14.63258637	0.098229573	0.706286046	0.013728748	0.124670002	0.810100167	82.43095495	0.177795785	9.96209811	51.92109143	44.69830289
CD1C	38.92309541	113.752965	16.52918119	411.7097945	173.9354842	114.948451	245.3731823	346.1110564	114.948451	0.343944179	5.041049259	187.7802731	190.1628975	0.810100167	49.77580939	108.0370548	100.5094189	162.5676735	377.6797179
CD1D	90.92893144	15.94525233	16.52918119	104.9934885	34.40601625	49.05542916	35.46003103	181.8410546	47.91553769	36.78613524	43.96954979	53.54242216	25.91928627	37.9810468	58.39054007	63.84815897	23.11857567	148.539792	170.9092398
CD1E	6.967357295	132.2467864	16.52918119	9.96209811	8.087221934	0.516561339	72.87719017	1.524957881	0.810100167	10.23691967	0.706286046	0.864199003	0.177795785	10.43213196	179.2833544	8.226967434	11.89557316	17.39317386	13.21913694
CD2	4832.966328	5866.63671	16.52918119	7819.106552	9033.662708	9866.730908	12259.03792	5496.17909	6347.924046	8298.921507	15.05644575	5866.63671	8298.921507	11054.87325	6347.924046	6347.924046	9033.662708	6675.166356	3843.343436
CD209	100.5094189	124.1493923	199.1486121	38.92309541	43.96954979	269.3065866	92.23484777	118.8875655	67.45509623	125.9729555	367.716854	56.76016801	68.92639829	97.32725378	66.38160212	113.752965	81.46943389	43.14046969	109.7387164
CD22	0.197152232	29.69360023	16.52918119	637.1310218	429.9326425	500.6352464	3.263522691	384.0986775	89.32730875	1.366009669	71.05676636	588.3360849	779.3879069	254.9503925	301.6858682	327.9934397	179.2833544	779.3879069	1348.220789
CD244	454.0438419	706.2869098	16.52918119	130.2482202	312.0889802	168.5754869	80.12012959	60.63393586	160.3636916	616.1248795	10.43213196	168.5754869	367.716854	89.32730875	123.1379916	158.9484039	186.2080045	85.64026087	137.8752854
CD247	5170.154184	3717.380873	278.9668827	1426.323493	3327.981807	3138.094431	2216.439023	4033.472683	3510.086699	2521.250234	20.01101137	1975.181387	2413.704424	1710.618814	2096.611593	1645.497448	2521.250234	1866.594781	3327.981807
CD27	2216.439023	5496.17909	16.52918119	3208.972502	3717.380873	6347.924046	1617.616981	2872.151656	4419.525095	4419.525095	1668.130309	4419.525095	3510.086699	3418.143258	3037.480564	3138.094431	2286.126853	4832.966328	3037.480564
CD28	266.5640068	661.8786486	106.4791349	429.9326425	483.6517866	492.9208892	396.7585694	1045.364942	538.7271136	1078.779214	170.9092398	492.9208892	801.6840336	506.3266175	1186.882778	460.5328626	661.8786486	401.2278188	606.8203422
CD300A	1348.220789	245.3731823	16.52918119	314.1825025	752.689037	261.2016009	202.0678785	433.4872206	606.8203422	305.1984684	0.706286046	90.92893144	158.9484039	162.5676735	323.0550853	553.804816	538.7271136	356.1274317	151.2983398
CD33	109.7387164	74.32088012	16.52918119	9.179944867	54.41874865	0.516561339	181.8410546	11.29309035	50.96829051	11.03499325	49.05542916	132.2467864	0.895042043	33.61681592	114.948451	104.9934885	68.92639829	68.13838521	26.96018458
CD37	3843.343436	4033.472683	500.6352464	16239.80204	5496.17909	11054.87325	1823.071007	7347.774886	3843.343436	2594.015446	1934.810006	4832.966328	6972.808058	3037.480564	5866.63671	11054.87325	6972.808058	12259.03792	16239.80204
CD38	433.4872206	153.1202914	16.52918119	384.0986775	848.9572852	373.4190248	1534.759812	351.3870819	788.51266	1975.181387	53.12256662	1060.995659	819.7333343	367.716854	1321.033927	506.3266175	1060.995659	1037.331886	389.2446724
CD3D	8298.921507	12259.03792	16.52918119	8298.921507	13911.47919	16239.80204	11054.87325	25425.86937	13911.47919	7819.106552	235.9713755	12259.03792	18840.75335	16239.80204	12259.03792	9866.730908	12259.03792	11054.87325	13911.47919
CD3E	1934.810006	1617.616981	16.52918119	1186.882778	2322.021316	2359.343511	1668.130309	2216.439023	1975.181387	2216.439023	448.55047	3327.981807	2671.541483	1497.785109	2594.015446	1779.704113	1779.704113	2096.611593	2170.68704
CD3G	2594.015446	2462.832376	475.4676855	1645.497448	2016.441108	3327.981807	2286.126853	4419.525095	2974.473732	2671.541483	569.4731676	3138.094431	3037.480564	2413.704424	2322.021316	1746.110543	1892.876432	2974.473732	3717.380873
CD4	2016.441108	1199.39861	2016.441108	1710.618814	1265.059929	1746.110543	1866.594781	2761.613253	598.0635244	389.2446724	27.31049176	706.2869098	1534.759812	1214.545251	3418.143258	1866.594781	2671.541483	944.3501066	3418.143258
CD40	323.0550853	192.4376455	2216.439023	1466.753824	384.0986775	668.1340825	94.66983449	649.999677	242.9460875	56.76016801	2016.441108	538.7271136	483.6517866	197.9265711	679.4120745	389.2446724	525.5638935	770.4283085	1497.785109
CD40LG	1265.059929	819.7333343	16.52918119	336.4332803	834.4056546	553.804816	28.16049995	1497.785109	360.0425009	181.8410546	16.65084421	298.5673254	1117.290961	19.50065181	305.1984684	411.7097945	569.4731676	553.804816	1710.618814
CD5	1244.664034	1244.664034	137.8752854	578.866639	869.117007	1131.798425	588.3360849	1779.704113	881.6847522	1007.292647	6.674537119	679.4120745	1199.39861	2594.015446	1007.292647	801.6840336	1007.292647	714.9440315	990.5918728
CD6	881.6847522	977.5951426	16.52918119	722.645439	1348.220789	625.4002069	977.5951426	962.4083975	848.9572852	1321.033927	0.706286046	606.8203422	1244.664034	1199.39861	1244.664034	706.2869098	898.6436191	569.4731676	898.6436191
CD68	1866.594781	396.7585694	9033.662708	1007.292647	735.426197	649.999677	881.6847522	475.4676855	931.959706	661.8786486	12259.03792	356.1274317	538.7271136	1154.015507	1892.876432	4628.222555	7347.774886	1199.39861	714.9440315
CD69	7819.106552	8298.921507	16.52918119	4033.472683	12259.03792	18840.75335	8298.921507	18840.75335	6972.808058	6675.166356	1562.586072	13911.47919	11054.87325	931.959706	9033.662708	6972.808058	5496.17909	7819.106552	8298.921507
CD7	269.3065866	336.4332803	16.52918119	500.6352464	460.5328626	166.3804212	411.7097945	532.3079894	348.5464433	714.9440315	36.2489534	1214.545251	506.3266175	160.3636916	848.9572852	690.7915555	401.2278188	690.7915555	373.4190248
CD70	314.1825025	788.51266	1497.785109	416.7358627	162.5676735	95.79063405	121.8196188	108.0370548	317.8384559	153.1202914	100.5094189	151.2983398	290.534292	404.848424	475.4676855	118.8875655	63.18870508	192.4376455	14.36265742
CD72	192.4376455	272.4999805	16.52918119	1497.785109	1096.085594	679.4120745	199.1486121	722.645439	367.716854	483.6517866	538.7271136	569.4731676	443.0806847	130.2482202	192.4376455	532.3079894	606.8203422	1045.364942	1534.759812
CD79A	29.69360023	525.5638935	16.52918119	4832.966328	1154.015507	2872.151656	144.9100039	3418.143258	990.5918728	314.1825025	269.3065866	2872.151656	2096.611593	546.8526211	1117.290961	3037.480564	1934.810006	5496.17909	4832.966328
CD79B	569.4731676	898.6436191	16.52918119	12259.03792	1823.071007	4628.222555	819.7333343	4628.222555	1746.110543	770.4283085	1244.664034	2322.021316	2359.343511	1131.798425	914.7345583	2872.151656	1823.071007	6347.924046	6675.166356
CD80	37.3164826	62.34252399	16.52918119	112.2949547	176.2484855	34.40601625	3.263522691	53.54242216	137.8752854	281.6617946	6.145959311	112.2949547	142.7523723	9.677742414	819.7333343	49.77580939	33.61681592	63.84815897	24.60620487
CD86	98.54577206	195.7485414	128.8068955	141.3334513	55.91886588	98.54577206	197.9265711	261.2016009	148.539792	75.46844278	104.9934885	28.54843181	70.0573845	121.8196188	93.34289885	454.0438419	340.9405188	269.3065866	89.32730875
CD8A	2170.68704	6347.924046	16.52918119	2359.343511	5866.63671	4033.472683	6972.808058	1321.033927	6675.166356	18840.75335	8.547070891	7819.106552	2974.473732	2671.541483	4033.472683	4419.525095	3037.480564	9033.662708	1060.995659
CD8B	1199.39861	5170.154184	16.52918119	944.3501066	4419.525095	2462.832376	2761.613253	1214.545251	2761.613253	4832.966328	132.2467864	5170.154184	1078.779214	1297.062123	483.6517866	881.6847522	1562.586072	3327.981807	944.3501066
CD96	1321.033927	1466.753824	108.0370548	1321.033927	2216.439023	2322.021316	990.5918728	1934.810006	1779.704113	2761.613253	197.9265711	1321.033927	1265.059929	2170.68704	1562.586072	1321.033927	1096.085594	1214.545251	931.959706
CDA	195.7485414	9.179944867	2286.126853	20.66912047	0.676166078	0.516561339	3.263522691	1.524957881	155.528329	2.223605923	63.84815897	1.366009669	15.5162842	9.41337292	0.343944179	99.63610604	10.23691967	29.0848419	49.05542916
CDC25A	0.040337594	5.213553796	164.4066387	3.752644437	0.676166078	26.96018458	38.92309541	16.40751817	0.810100167	2.337267836	416.7358627	0.081039017	6.674537119	13.83112153	0.343944179	3.6186887	0.197152232	0.864199003	0.098229573
CDH12	1.863199743	47.37595843	16.52918119	10.23691967	17.8515282	18.26903203	29.0848419	41.24325839	7.536585586	10.79376735	60.63393586	9.41337292	4.091163126	38.92309541	17.8515282	5.041049259	4.744034131	2.983461313	9.179944867
CDHR1	95.79063405	68.92639829	16.52918119	21.60557762	20.66912047	0.516561339	3.263522691	1.524957881	43.96954979	128.8068955	98.54577206	36.78613524	8.547070891	0.810100167	25.60086917	16.40751817	1.565496598	0.059669541	14.63258637
CDK6	53.12256662	187.7802731	192.4376455	160.3636916	190.1628975	184.0270266	301.6858682	112.2949547	199.1486121	242.9460875	142.7523723	301.6858682	263.5609953	396.7585694	195.7485414	103.2741771	162.5676735	225.1282693	195.7485414
CEACAM3	0.599239806	0.308606786	16.52918119	2.680528043	16.65084421	0.516561339	3.263522691	1.524957881	0.810100167	0.148611118	7.180867532	0.343944179	3.752644437	30.72806919	0.343944179	7.874517592	0.367291763	1.078887573	3.163315281
CEACAM8	47.91553769	176.2484855	219.340723	66.38160212	38.92309541	521.5729037	95.79063405	120.3174625	63.18870508	166.3804212	287.6261723	86.62857522	71.05676636	75.46844278	40.80107874	28.54843181	47.91553769	76.68076747	79.06648391
CEMP1	135.992131	59.2857999	3418.143258	113.752965	649.999677	12.70604101	714.9440315	141.3334513	34.40601625	261.2016009	3138.094431	460.5328626	269.3065866	377.6797179	356.1274317	55.91886588	214.821271	166.3804212	140.0483141
CFP	898.6436191	186.2080045	16.52918119	43.96954979	113.752965	70.0573845	272.4999805	616.1248795	176.2484855	43.14046969	103.2741771	15.94525233	89.32730875	26.56810027	140.0483141	538.7271136	74.32088012	158.9484039	214.821271
CHI3L1	75.46844278	17.8515282	16.52918119	22.76348344	15.94525233	0.516561339	3.263522691	74.32088012	0.810100167	0.059669541	0.706286046	1426.323493	92.23484777	31931.98917	6972.808058	26.96018458	133.8832277	2.680528043	211.7571627
CHI3L2	124.1493923	834.4056546	16.52918119	848.9572852	317.8384559	429.9326425	598.0635244	714.9440315	722.645439	722.645439	714.9440315	1534.759812	3843.343436	2872.151656	1214.545251	562.3075047	257.6487032	606.8203422	962.4083975
CHST15	66.38160212	1.565496598	16.52918119	144.9100039	219.340723	52.52435707	30.07420887	45.66646172	0.810100167	18.76374287	48.4413477	29.69360023	116.9312902	72.87719017	81.46943389	72.87719017	97.32725378	31.33482435	112.2949547
CHST7	41.9212208	77.72562791	155.528329	46.79548536	17.06542917	40.0949965	109.7387164	53.12256662	53.54242216	164.4066387	176.2484855	52.52435707	43.14046969	40.0949965	23.57628789	21.07713923	13.83112153	25.60086917	18.26903203
CLC	12.36685103	27.31049176	16.52918119	0.213419612	0.676166078	59.2857999	3.263522691	1.524957881	0.810100167	0.864199003	15.31092818	1.261096286	0.343944179	0.810100167	0.343944179	0.177795785	0.023765839	0.246021966	0.023073813
